branch,period,age_group,virus,environment,n_months,rho_display,q_period,fdr05_period,status
minimal_corrected,2019,4-12,HMPV,AQI,10,0.342649337432675,0.6727781215503825,False,computed_exploratory
minimal_corrected,2019,4-12,HBOV,windlevel,10,0.3504633733153655,0.6650464623002661,False,computed_exploratory
minimal_corrected,2019,4-12,HBOV,temp,10,0.1565900178643122,0.9166032341131534,False,computed_exploratory
minimal_corrected,2019,4-12,HBOV,humi,10,-0.3653767083500618,0.6550787393344795,False,computed_exploratory
minimal_corrected,2019,4-12,HBOV,PM2.5,10,-0.0074566675173482,1.0,False,computed_exploratory
minimal_corrected,2019,4-12,HBOV,PM10,10,-0.1715033528990086,0.9043116180891504,False,computed_exploratory
minimal_corrected,2019,4-12,HBOV,NO2,10,-0.1565900178643122,0.9166032341131534,False,computed_exploratory
minimal_corrected,2019,4-12,HBOV,SO2,10,-0.2758966981418834,0.7388096310406082,False,computed_exploratory
minimal_corrected,2019,4-12,HBOV,O3,10,0.037283337586741,0.979025174995656,False,computed_exploratory
minimal_corrected,2019,4-12,HBOV,CO,10,0.2311566930377942,0.8096258519316172,False,computed_exploratory
minimal_corrected,2019,4-12,HBOV,AQI,10,0.2013300229684014,0.8421305982905984,False,computed_exploratory
minimal_corrected,2019,13-17,FluA,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluA,temp,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluA,humi,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluA,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluA,PM10,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluA,NO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluA,SO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluA,O3,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluA,CO,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluA,AQI,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluB,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluB,temp,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluB,humi,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluB,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluB,PM10,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluB,NO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluB,SO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluB,O3,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluB,CO,0,,,False,low_n_blank
minimal_corrected,2019,13-17,FluB,AQI,0,,,False,low_n_blank
minimal_corrected,2019,13-17,RSV,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,13-17,RSV,temp,0,,,False,low_n_blank
minimal_corrected,2019,13-17,RSV,humi,0,,,False,low_n_blank
minimal_corrected,2019,13-17,RSV,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,13-17,RSV,PM10,0,,,False,low_n_blank
minimal_corrected,2019,13-17,RSV,NO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,RSV,SO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,RSV,O3,0,,,False,low_n_blank
minimal_corrected,2019,13-17,RSV,CO,0,,,False,low_n_blank
minimal_corrected,2019,13-17,RSV,AQI,0,,,False,low_n_blank
minimal_corrected,2019,13-17,ADV,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,13-17,ADV,temp,0,,,False,low_n_blank
minimal_corrected,2019,13-17,ADV,humi,0,,,False,low_n_blank
minimal_corrected,2019,13-17,ADV,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,13-17,ADV,PM10,0,,,False,low_n_blank
minimal_corrected,2019,13-17,ADV,NO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,ADV,SO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,ADV,O3,0,,,False,low_n_blank
minimal_corrected,2019,13-17,ADV,CO,0,,,False,low_n_blank
minimal_corrected,2019,13-17,ADV,AQI,0,,,False,low_n_blank
minimal_corrected,2019,13-17,PIV,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,13-17,PIV,temp,0,,,False,low_n_blank
minimal_corrected,2019,13-17,PIV,humi,0,,,False,low_n_blank
minimal_corrected,2019,13-17,PIV,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,13-17,PIV,PM10,0,,,False,low_n_blank
minimal_corrected,2019,13-17,PIV,NO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,PIV,SO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,PIV,O3,0,,,False,low_n_blank
minimal_corrected,2019,13-17,PIV,CO,0,,,False,low_n_blank
minimal_corrected,2019,13-17,PIV,AQI,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HRV,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HRV,temp,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HRV,humi,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HRV,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HRV,PM10,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HRV,NO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HRV,SO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HRV,O3,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HRV,CO,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HRV,AQI,0,,,False,low_n_blank
minimal_corrected,2019,13-17,MP,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,13-17,MP,temp,0,,,False,low_n_blank
minimal_corrected,2019,13-17,MP,humi,0,,,False,low_n_blank
minimal_corrected,2019,13-17,MP,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,13-17,MP,PM10,0,,,False,low_n_blank
minimal_corrected,2019,13-17,MP,NO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,MP,SO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,MP,O3,0,,,False,low_n_blank
minimal_corrected,2019,13-17,MP,CO,0,,,False,low_n_blank
minimal_corrected,2019,13-17,MP,AQI,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HMPV,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HMPV,temp,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HMPV,humi,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HMPV,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HMPV,PM10,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HMPV,NO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HMPV,SO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HMPV,O3,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HMPV,CO,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HMPV,AQI,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HBOV,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HBOV,temp,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HBOV,humi,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HBOV,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HBOV,PM10,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HBOV,NO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HBOV,SO2,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HBOV,O3,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HBOV,CO,0,,,False,low_n_blank
minimal_corrected,2019,13-17,HBOV,AQI,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluA,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluA,temp,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluA,humi,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluA,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluA,PM10,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluA,NO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluA,SO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluA,O3,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluA,CO,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluA,AQI,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluB,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluB,temp,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluB,humi,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluB,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluB,PM10,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluB,NO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluB,SO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluB,O3,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluB,CO,0,,,False,low_n_blank
minimal_corrected,2019,18-44,FluB,AQI,0,,,False,low_n_blank
minimal_corrected,2019,18-44,RSV,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,18-44,RSV,temp,0,,,False,low_n_blank
minimal_corrected,2019,18-44,RSV,humi,0,,,False,low_n_blank
minimal_corrected,2019,18-44,RSV,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,18-44,RSV,PM10,0,,,False,low_n_blank
minimal_corrected,2019,18-44,RSV,NO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,RSV,SO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,RSV,O3,0,,,False,low_n_blank
minimal_corrected,2019,18-44,RSV,CO,0,,,False,low_n_blank
minimal_corrected,2019,18-44,RSV,AQI,0,,,False,low_n_blank
minimal_corrected,2019,18-44,ADV,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,18-44,ADV,temp,0,,,False,low_n_blank
minimal_corrected,2019,18-44,ADV,humi,0,,,False,low_n_blank
minimal_corrected,2019,18-44,ADV,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,18-44,ADV,PM10,0,,,False,low_n_blank
minimal_corrected,2019,18-44,ADV,NO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,ADV,SO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,ADV,O3,0,,,False,low_n_blank
minimal_corrected,2019,18-44,ADV,CO,0,,,False,low_n_blank
minimal_corrected,2019,18-44,ADV,AQI,0,,,False,low_n_blank
minimal_corrected,2019,18-44,PIV,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,18-44,PIV,temp,0,,,False,low_n_blank
minimal_corrected,2019,18-44,PIV,humi,0,,,False,low_n_blank
minimal_corrected,2019,18-44,PIV,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,18-44,PIV,PM10,0,,,False,low_n_blank
minimal_corrected,2019,18-44,PIV,NO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,PIV,SO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,PIV,O3,0,,,False,low_n_blank
minimal_corrected,2019,18-44,PIV,CO,0,,,False,low_n_blank
minimal_corrected,2019,18-44,PIV,AQI,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HRV,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HRV,temp,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HRV,humi,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HRV,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HRV,PM10,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HRV,NO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HRV,SO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HRV,O3,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HRV,CO,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HRV,AQI,0,,,False,low_n_blank
minimal_corrected,2019,18-44,MP,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,18-44,MP,temp,0,,,False,low_n_blank
minimal_corrected,2019,18-44,MP,humi,0,,,False,low_n_blank
minimal_corrected,2019,18-44,MP,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,18-44,MP,PM10,0,,,False,low_n_blank
minimal_corrected,2019,18-44,MP,NO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,MP,SO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,MP,O3,0,,,False,low_n_blank
minimal_corrected,2019,18-44,MP,CO,0,,,False,low_n_blank
minimal_corrected,2019,18-44,MP,AQI,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HMPV,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HMPV,temp,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HMPV,humi,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HMPV,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HMPV,PM10,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HMPV,NO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HMPV,SO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HMPV,O3,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HMPV,CO,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HMPV,AQI,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HBOV,windlevel,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HBOV,temp,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HBOV,humi,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HBOV,PM2.5,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HBOV,PM10,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HBOV,NO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HBOV,SO2,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HBOV,O3,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HBOV,CO,0,,,False,low_n_blank
minimal_corrected,2019,18-44,HBOV,AQI,0,,,False,low_n_blank
minimal_corrected,2019,45-59,FluA,windlevel,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluA,temp,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluA,humi,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluA,PM2.5,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluA,PM10,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluA,NO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluA,SO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluA,O3,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluA,CO,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluA,AQI,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluB,windlevel,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluB,temp,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluB,humi,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluB,PM2.5,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluB,PM10,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluB,NO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluB,SO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluB,O3,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluB,CO,1,,,False,low_n_blank
minimal_corrected,2019,45-59,FluB,AQI,1,,,False,low_n_blank
minimal_corrected,2019,45-59,RSV,windlevel,1,,,False,low_n_blank
minimal_corrected,2019,45-59,RSV,temp,1,,,False,low_n_blank
minimal_corrected,2019,45-59,RSV,humi,1,,,False,low_n_blank
minimal_corrected,2019,45-59,RSV,PM2.5,1,,,False,low_n_blank
minimal_corrected,2019,45-59,RSV,PM10,1,,,False,low_n_blank
minimal_corrected,2019,45-59,RSV,NO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,RSV,SO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,RSV,O3,1,,,False,low_n_blank
minimal_corrected,2019,45-59,RSV,CO,1,,,False,low_n_blank
minimal_corrected,2019,45-59,RSV,AQI,1,,,False,low_n_blank
minimal_corrected,2019,45-59,ADV,windlevel,1,,,False,low_n_blank
minimal_corrected,2019,45-59,ADV,temp,1,,,False,low_n_blank
minimal_corrected,2019,45-59,ADV,humi,1,,,False,low_n_blank
minimal_corrected,2019,45-59,ADV,PM2.5,1,,,False,low_n_blank
minimal_corrected,2019,45-59,ADV,PM10,1,,,False,low_n_blank
minimal_corrected,2019,45-59,ADV,NO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,ADV,SO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,ADV,O3,1,,,False,low_n_blank
minimal_corrected,2019,45-59,ADV,CO,1,,,False,low_n_blank
minimal_corrected,2019,45-59,ADV,AQI,1,,,False,low_n_blank
minimal_corrected,2019,45-59,PIV,windlevel,1,,,False,low_n_blank
minimal_corrected,2019,45-59,PIV,temp,1,,,False,low_n_blank
minimal_corrected,2019,45-59,PIV,humi,1,,,False,low_n_blank
minimal_corrected,2019,45-59,PIV,PM2.5,1,,,False,low_n_blank
minimal_corrected,2019,45-59,PIV,PM10,1,,,False,low_n_blank
minimal_corrected,2019,45-59,PIV,NO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,PIV,SO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,PIV,O3,1,,,False,low_n_blank
minimal_corrected,2019,45-59,PIV,CO,1,,,False,low_n_blank
minimal_corrected,2019,45-59,PIV,AQI,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HRV,windlevel,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HRV,temp,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HRV,humi,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HRV,PM2.5,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HRV,PM10,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HRV,NO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HRV,SO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HRV,O3,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HRV,CO,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HRV,AQI,1,,,False,low_n_blank
minimal_corrected,2019,45-59,MP,windlevel,1,,,False,low_n_blank
minimal_corrected,2019,45-59,MP,temp,1,,,False,low_n_blank
minimal_corrected,2019,45-59,MP,humi,1,,,False,low_n_blank
minimal_corrected,2019,45-59,MP,PM2.5,1,,,False,low_n_blank
minimal_corrected,2019,45-59,MP,PM10,1,,,False,low_n_blank
minimal_corrected,2019,45-59,MP,NO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,MP,SO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,MP,O3,1,,,False,low_n_blank
minimal_corrected,2019,45-59,MP,CO,1,,,False,low_n_blank
minimal_corrected,2019,45-59,MP,AQI,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HMPV,windlevel,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HMPV,temp,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HMPV,humi,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HMPV,PM2.5,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HMPV,PM10,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HMPV,NO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HMPV,SO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HMPV,O3,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HMPV,CO,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HMPV,AQI,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HBOV,windlevel,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HBOV,temp,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HBOV,humi,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HBOV,PM2.5,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HBOV,PM10,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HBOV,NO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HBOV,SO2,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HBOV,O3,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HBOV,CO,1,,,False,low_n_blank
minimal_corrected,2019,45-59,HBOV,AQI,1,,,False,low_n_blank
minimal_corrected,2019,60-74,FluA,windlevel,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluA,temp,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluA,humi,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluA,PM2.5,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluA,PM10,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluA,NO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluA,SO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluA,O3,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluA,CO,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluA,AQI,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluB,windlevel,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluB,temp,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluB,humi,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluB,PM2.5,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluB,PM10,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluB,NO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluB,SO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluB,O3,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluB,CO,3,,,False,low_n_blank
minimal_corrected,2019,60-74,FluB,AQI,3,,,False,low_n_blank
minimal_corrected,2019,60-74,RSV,windlevel,3,,,False,low_n_blank
minimal_corrected,2019,60-74,RSV,temp,3,,,False,low_n_blank
minimal_corrected,2019,60-74,RSV,humi,3,,,False,low_n_blank
minimal_corrected,2019,60-74,RSV,PM2.5,3,,,False,low_n_blank
minimal_corrected,2019,60-74,RSV,PM10,3,,,False,low_n_blank
minimal_corrected,2019,60-74,RSV,NO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,RSV,SO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,RSV,O3,3,,,False,low_n_blank
minimal_corrected,2019,60-74,RSV,CO,3,,,False,low_n_blank
minimal_corrected,2019,60-74,RSV,AQI,3,,,False,low_n_blank
minimal_corrected,2019,60-74,ADV,windlevel,3,,,False,low_n_blank
minimal_corrected,2019,60-74,ADV,temp,3,,,False,low_n_blank
minimal_corrected,2019,60-74,ADV,humi,3,,,False,low_n_blank
minimal_corrected,2019,60-74,ADV,PM2.5,3,,,False,low_n_blank
minimal_corrected,2019,60-74,ADV,PM10,3,,,False,low_n_blank
minimal_corrected,2019,60-74,ADV,NO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,ADV,SO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,ADV,O3,3,,,False,low_n_blank
minimal_corrected,2019,60-74,ADV,CO,3,,,False,low_n_blank
minimal_corrected,2019,60-74,ADV,AQI,3,,,False,low_n_blank
minimal_corrected,2019,60-74,PIV,windlevel,3,,,False,low_n_blank
minimal_corrected,2019,60-74,PIV,temp,3,,,False,low_n_blank
minimal_corrected,2019,60-74,PIV,humi,3,,,False,low_n_blank
minimal_corrected,2019,60-74,PIV,PM2.5,3,,,False,low_n_blank
minimal_corrected,2019,60-74,PIV,PM10,3,,,False,low_n_blank
minimal_corrected,2019,60-74,PIV,NO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,PIV,SO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,PIV,O3,3,,,False,low_n_blank
minimal_corrected,2019,60-74,PIV,CO,3,,,False,low_n_blank
minimal_corrected,2019,60-74,PIV,AQI,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HRV,windlevel,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HRV,temp,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HRV,humi,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HRV,PM2.5,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HRV,PM10,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HRV,NO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HRV,SO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HRV,O3,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HRV,CO,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HRV,AQI,3,,,False,low_n_blank
minimal_corrected,2019,60-74,MP,windlevel,3,,,False,low_n_blank
minimal_corrected,2019,60-74,MP,temp,3,,,False,low_n_blank
minimal_corrected,2019,60-74,MP,humi,3,,,False,low_n_blank
minimal_corrected,2019,60-74,MP,PM2.5,3,,,False,low_n_blank
minimal_corrected,2019,60-74,MP,PM10,3,,,False,low_n_blank
minimal_corrected,2019,60-74,MP,NO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,MP,SO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,MP,O3,3,,,False,low_n_blank
minimal_corrected,2019,60-74,MP,CO,3,,,False,low_n_blank
minimal_corrected,2019,60-74,MP,AQI,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HMPV,windlevel,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HMPV,temp,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HMPV,humi,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HMPV,PM2.5,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HMPV,PM10,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HMPV,NO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HMPV,SO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HMPV,O3,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HMPV,CO,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HMPV,AQI,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HBOV,windlevel,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HBOV,temp,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HBOV,humi,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HBOV,PM2.5,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HBOV,PM10,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HBOV,NO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HBOV,SO2,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HBOV,O3,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HBOV,CO,3,,,False,low_n_blank
minimal_corrected,2019,60-74,HBOV,AQI,3,,,False,low_n_blank
minimal_corrected,2019,75-89,FluA,windlevel,6,-0.7826908981308054,0.3670504218751866,False,computed_exploratory
minimal_corrected,2019,75-89,FluA,temp,6,0.4058397249567139,0.7388096310406082,False,computed_exploratory
minimal_corrected,2019,75-89,FluA,humi,6,0.7247137945655605,0.4387819196507574,False,computed_exploratory
minimal_corrected,2019,75-89,FluA,PM2.5,6,-0.2029198624783569,0.9166032341131534,False,computed_exploratory
minimal_corrected,2019,75-89,FluA,PM10,6,-0.5797710356524485,0.5854400422728666,False,computed_exploratory
minimal_corrected,2019,75-89,FluA,NO2,6,0.0579771035652448,0.979025174995656,False,computed_exploratory
minimal_corrected,2019,75-89,FluA,SO2,6,-0.4058397249567139,0.7388096310406082,False,computed_exploratory
