branch,period,age_group,virus,environment,n_months,rho_display,q_period,fdr05_period,status
minimal_corrected,2020-2022,<1,HBOV,PM10,30,0.0111454140576636,0.9976213999135164,False,computed
minimal_corrected,2020-2022,<1,HBOV,NO2,30,0.1671812108649544,0.8859133474068429,False,computed
minimal_corrected,2020-2022,<1,HBOV,SO2,30,-0.233248252042481,0.8135986772117402,False,computed
minimal_corrected,2020-2022,<1,HBOV,O3,30,-0.1614656139123064,0.8859133474068429,False,computed
minimal_corrected,2020-2022,<1,HBOV,CO,30,0.0510173780210474,0.9755035178187688,False,computed
minimal_corrected,2020-2022,<1,HBOV,AQI,30,-0.1606082743694092,0.8859133474068429,False,computed
minimal_corrected,2020-2022,1-3,FluA,windlevel,31,-0.2694846802552807,0.7583899253282129,False,computed
minimal_corrected,2020-2022,1-3,FluA,temp,31,0.0479343682883579,0.9781602131275092,False,computed
minimal_corrected,2020-2022,1-3,FluA,humi,31,0.252532281714276,0.7679172456256808,False,computed
minimal_corrected,2020-2022,1-3,FluA,PM2.5,31,-0.1262788712237436,0.9230730524305336,False,computed
minimal_corrected,2020-2022,1-3,FluA,PM10,31,-0.2449329306441705,0.7794360268525721,False,computed
minimal_corrected,2020-2022,1-3,FluA,NO2,31,-0.0143232978934338,0.9976213999135164,False,computed
minimal_corrected,2020-2022,1-3,FluA,SO2,31,-0.3262862207411454,0.6884668369136461,False,computed
minimal_corrected,2020-2022,1-3,FluA,O3,31,-0.0052610892023807,0.9976213999135164,False,computed
minimal_corrected,2020-2022,1-3,FluA,CO,31,-0.2479057440150266,0.7679172456256808,False,computed
minimal_corrected,2020-2022,1-3,FluA,AQI,31,-0.0075993510701055,0.9976213999135164,False,computed
minimal_corrected,2020-2022,1-3,FluB,windlevel,31,0.3005846186975435,0.7221533391026016,False,computed
minimal_corrected,2020-2022,1-3,FluB,temp,31,-0.2029795971172426,0.8253656195209351,False,computed
minimal_corrected,2020-2022,1-3,FluB,humi,31,0.1039177841700716,0.9378461277463918,False,computed
minimal_corrected,2020-2022,1-3,FluB,PM2.5,31,0.253021608209348,0.7679172456256808,False,computed
minimal_corrected,2020-2022,1-3,FluB,PM10,31,0.2131771366853337,0.8135986772117402,False,computed
minimal_corrected,2020-2022,1-3,FluB,NO2,31,0.2913876486096138,0.7449030413769534,False,computed
minimal_corrected,2020-2022,1-3,FluB,SO2,31,-0.2265995960171918,0.8135986772117402,False,computed
minimal_corrected,2020-2022,1-3,FluB,O3,31,0.0257366474813728,0.9976213999135164,False,computed
minimal_corrected,2020-2022,1-3,FluB,CO,31,0.118752440838278,0.9332012195169388,False,computed
minimal_corrected,2020-2022,1-3,FluB,AQI,31,0.1320824172628947,0.9044106291413172,False,computed
minimal_corrected,2020-2022,1-3,RSV,windlevel,31,0.0754412602228962,0.9591994268329904,False,computed
minimal_corrected,2020-2022,1-3,RSV,temp,31,0.1498739474481602,0.8859133474068429,False,computed
minimal_corrected,2020-2022,1-3,RSV,humi,31,-0.0215834621493312,0.9976213999135164,False,computed
minimal_corrected,2020-2022,1-3,RSV,PM2.5,31,-0.1088359983683769,0.9333722259431436,False,computed
minimal_corrected,2020-2022,1-3,RSV,PM10,31,-0.0641452426494144,0.9591994268329904,False,computed
minimal_corrected,2020-2022,1-3,RSV,NO2,31,-0.3046197544694147,0.720093498172625,False,computed
minimal_corrected,2020-2022,1-3,RSV,SO2,31,-0.2495964538299517,0.7679172456256808,False,computed
minimal_corrected,2020-2022,1-3,RSV,O3,31,0.0812909836091636,0.9531373877823126,False,computed
minimal_corrected,2020-2022,1-3,RSV,CO,31,-0.0024210633611459,0.9976213999135164,False,computed
minimal_corrected,2020-2022,1-3,RSV,AQI,31,0.1071104523485505,0.934795415091642,False,computed
minimal_corrected,2020-2022,1-3,ADV,windlevel,31,0.510400899020255,0.3198390031920204,False,computed
minimal_corrected,2020-2022,1-3,ADV,temp,31,-0.5063452701047186,0.3198390031920204,False,computed
minimal_corrected,2020-2022,1-3,ADV,humi,31,-0.3406728289050569,0.6421466541564022,False,computed
minimal_corrected,2020-2022,1-3,ADV,PM2.5,31,0.3398959685556327,0.6421466541564022,False,computed
minimal_corrected,2020-2022,1-3,ADV,PM10,31,0.3848791840844036,0.6328728615023584,False,computed
minimal_corrected,2020-2022,1-3,ADV,NO2,31,0.3551061103466068,0.6328728615023584,False,computed
minimal_corrected,2020-2022,1-3,ADV,SO2,31,-0.2594359394652533,0.760993680756526,False,computed
minimal_corrected,2020-2022,1-3,ADV,O3,31,0.0916572134911224,0.939142344872617,False,computed
minimal_corrected,2020-2022,1-3,ADV,CO,31,0.3917513526089828,0.6328728615023584,False,computed
minimal_corrected,2020-2022,1-3,ADV,AQI,31,0.1518833028868378,0.8859133474068429,False,computed
minimal_corrected,2020-2022,1-3,PIV,windlevel,31,0.5633268563680048,0.3112268055763185,False,computed
minimal_corrected,2020-2022,1-3,PIV,temp,31,-0.2638186609556423,0.7583899253282129,False,computed
minimal_corrected,2020-2022,1-3,PIV,humi,31,-0.1024046301172939,0.9378461277463918,False,computed
minimal_corrected,2020-2022,1-3,PIV,PM2.5,31,0.069662449402661,0.9591994268329904,False,computed
minimal_corrected,2020-2022,1-3,PIV,PM10,31,0.1685113814405371,0.8835328352059227,False,computed
minimal_corrected,2020-2022,1-3,PIV,NO2,31,0.1843469185066051,0.8442770424219408,False,computed
minimal_corrected,2020-2022,1-3,PIV,SO2,31,-0.3170432942800555,0.7111829783381346,False,computed
minimal_corrected,2020-2022,1-3,PIV,O3,31,-0.0780708566240755,0.954519561675515,False,computed
minimal_corrected,2020-2022,1-3,PIV,CO,31,0.2858780903455146,0.746356689579248,False,computed
minimal_corrected,2020-2022,1-3,PIV,AQI,31,-0.033661719998952,0.9882926147810968,False,computed
minimal_corrected,2020-2022,1-3,HRV,windlevel,31,0.4467741935483871,0.5722442358293857,False,computed
minimal_corrected,2020-2022,1-3,HRV,temp,31,0.0604838709677419,0.9638876098082352,False,computed
minimal_corrected,2020-2022,1-3,HRV,humi,31,-0.3842741935483871,0.6328728615023584,False,computed
minimal_corrected,2020-2022,1-3,HRV,PM2.5,31,0.0143159593428413,0.9976213999135164,False,computed
minimal_corrected,2020-2022,1-3,HRV,PM10,31,0.1576612903225806,0.8859133474068429,False,computed
minimal_corrected,2020-2022,1-3,HRV,NO2,31,0.0729912293254727,0.9591994268329904,False,computed
minimal_corrected,2020-2022,1-3,HRV,SO2,31,0.0554603231991553,0.9638876098082352,False,computed
minimal_corrected,2020-2022,1-3,HRV,O3,31,0.0076612903225806,0.9976213999135164,False,computed
minimal_corrected,2020-2022,1-3,HRV,CO,31,0.0459770124290611,0.9782570558607396,False,computed
minimal_corrected,2020-2022,1-3,HRV,AQI,31,-0.0334677419354838,0.9882926147810968,False,computed
minimal_corrected,2020-2022,1-3,MP,windlevel,31,-0.0857303058033292,0.9512843680799348,False,computed
minimal_corrected,2020-2022,1-3,MP,temp,31,0.1471522717333094,0.8859133474068429,False,computed
minimal_corrected,2020-2022,1-3,MP,humi,31,0.099403746982088,0.939142344872617,False,computed
minimal_corrected,2020-2022,1-3,MP,PM2.5,31,-0.0759712208794637,0.958438722601006,False,computed
minimal_corrected,2020-2022,1-3,MP,PM10,31,-0.0171460611606658,0.9976213999135164,False,computed
minimal_corrected,2020-2022,1-3,MP,NO2,31,-0.0734750236219956,0.9591994268329904,False,computed
minimal_corrected,2020-2022,1-3,MP,SO2,31,-0.3824294276871711,0.6328728615023584,False,computed
minimal_corrected,2020-2022,1-3,MP,O3,31,0.1590894029211148,0.8859133474068429,False,computed
minimal_corrected,2020-2022,1-3,MP,CO,31,-0.2302160123742242,0.8135986772117402,False,computed
minimal_corrected,2020-2022,1-3,MP,AQI,31,0.183614781543333,0.8447028750928838,False,computed
minimal_corrected,2020-2022,1-3,HMPV,windlevel,31,0.2189536119501796,0.8135986772117402,False,computed
minimal_corrected,2020-2022,1-3,HMPV,temp,31,-0.3695767730212211,0.6328728615023584,False,computed
minimal_corrected,2020-2022,1-3,HMPV,humi,31,-0.0901200373823927,0.9438957046704468,False,computed
minimal_corrected,2020-2022,1-3,HMPV,PM2.5,31,0.2847741787485425,0.746356689579248,False,computed
minimal_corrected,2020-2022,1-3,HMPV,PM10,31,0.2496282725615575,0.7679172456256808,False,computed
minimal_corrected,2020-2022,1-3,HMPV,NO2,31,0.4325563212863264,0.5998026035689265,False,computed
minimal_corrected,2020-2022,1-3,HMPV,SO2,31,-0.3711698846412207,0.6328728615023584,False,computed
minimal_corrected,2020-2022,1-3,HMPV,O3,31,0.1197369510761369,0.9332012195169388,False,computed
minimal_corrected,2020-2022,1-3,HMPV,CO,31,0.1005062225696162,0.939142344872617,False,computed
minimal_corrected,2020-2022,1-3,HMPV,AQI,31,0.223607698387768,0.8135986772117402,False,computed
minimal_corrected,2020-2022,1-3,HBOV,windlevel,31,0.4744592209210538,0.4901674438462963,False,computed
minimal_corrected,2020-2022,1-3,HBOV,temp,31,0.0184118503641005,0.9976213999135164,False,computed
minimal_corrected,2020-2022,1-3,HBOV,humi,31,-0.2531123604998884,0.7679172456256808,False,computed
minimal_corrected,2020-2022,1-3,HBOV,PM2.5,31,-0.1117975048313261,0.9332012195169388,False,computed
minimal_corrected,2020-2022,1-3,HBOV,PM10,31,0.1106734302105827,0.9332012195169388,False,computed
minimal_corrected,2020-2022,1-3,HBOV,NO2,31,0.092372056028055,0.939142344872617,False,computed
minimal_corrected,2020-2022,1-3,HBOV,SO2,31,-0.5464509524842149,0.3112268055763185,False,computed
minimal_corrected,2020-2022,1-3,HBOV,O3,31,0.0665659205471329,0.9591994268329904,False,computed
minimal_corrected,2020-2022,1-3,HBOV,CO,31,-0.0901553138809494,0.9438957046704468,False,computed
minimal_corrected,2020-2022,1-3,HBOV,AQI,31,0.0503796784688027,0.9755035178187688,False,computed
minimal_corrected,2020-2022,4-12,FluA,windlevel,23,-0.1094935404352079,0.939142344872617,False,computed
minimal_corrected,2020-2022,4-12,FluA,temp,23,0.0629587857502445,0.9657377786997112,False,computed
minimal_corrected,2020-2022,4-12,FluA,humi,23,0.1840860148566933,0.8859133474068429,False,computed
minimal_corrected,2020-2022,4-12,FluA,PM2.5,23,-0.1183898905955685,0.939142344872617,False,computed
minimal_corrected,2020-2022,4-12,FluA,PM10,23,-0.2046160536882947,0.8787629279008881,False,computed
minimal_corrected,2020-2022,4-12,FluA,NO2,23,-0.0085562968173339,0.9976213999135164,False,computed
minimal_corrected,2020-2022,4-12,FluA,SO2,23,-0.3840066011619478,0.6755388392251825,False,computed
minimal_corrected,2020-2022,4-12,FluA,O3,23,-0.2696278433216995,0.8135986772117402,False,computed
minimal_corrected,2020-2022,4-12,FluA,CO,23,-0.1961588112041286,0.8835328352059227,False,computed
minimal_corrected,2020-2022,4-12,FluA,AQI,23,-0.1909293611338938,0.8859133474068429,False,computed
minimal_corrected,2020-2022,4-12,FluB,windlevel,23,0.3799023174466976,0.6884668369136461,False,computed
minimal_corrected,2020-2022,4-12,FluB,temp,23,-0.4292840071591192,0.6328728615023584,False,computed
minimal_corrected,2020-2022,4-12,FluB,humi,23,-0.12289306871614,0.9378461277463918,False,computed
minimal_corrected,2020-2022,4-12,FluB,PM2.5,23,0.5325366311032734,0.5335460061053979,False,computed
minimal_corrected,2020-2022,4-12,FluB,PM10,23,0.4292840071591192,0.6328728615023584,False,computed
minimal_corrected,2020-2022,4-12,FluB,NO2,23,0.4254610352008169,0.6328728615023584,False,computed
minimal_corrected,2020-2022,4-12,FluB,SO2,23,0.037606714193212,0.9937893070898584,False,computed
minimal_corrected,2020-2022,4-12,FluB,O3,23,-0.0572378676212158,0.9781602131275092,False,computed
minimal_corrected,2020-2022,4-12,FluB,CO,23,0.3949681305048207,0.6421466541564022,False,computed
minimal_corrected,2020-2022,4-12,FluB,AQI,23,0.1021303128143264,0.9494274477986764,False,computed
minimal_corrected,2020-2022,4-12,RSV,windlevel,23,-0.0285265532596248,0.9976213999135164,False,computed
minimal_corrected,2020-2022,4-12,RSV,temp,23,0.2526637574423919,0.8135986772117402,False,computed
minimal_corrected,2020-2022,4-12,RSV,humi,23,0.1436515717716824,0.9300083781559384,False,computed
minimal_corrected,2020-2022,4-12,RSV,PM2.5,23,-0.3504690829039629,0.7221533391026016,False,computed
minimal_corrected,2020-2022,4-12,RSV,PM10,23,-0.4065033839496547,0.6328728615023584,False,computed
minimal_corrected,2020-2022,4-12,RSV,NO2,23,-0.2675025276136025,0.8135986772117402,False,computed
minimal_corrected,2020-2022,4-12,RSV,SO2,23,-0.1737492607928351,0.8859133474068429,False,computed
minimal_corrected,2020-2022,4-12,RSV,O3,23,-0.2057987056587223,0.8783539061142684,False,computed
minimal_corrected,2020-2022,4-12,RSV,CO,23,-0.1080467761856783,0.939142344872617,False,computed
minimal_corrected,2020-2022,4-12,RSV,AQI,23,-0.194591845449584,0.8835328352059227,False,computed
minimal_corrected,2020-2022,4-12,ADV,windlevel,23,0.0142632766298124,0.9976213999135164,False,computed
minimal_corrected,2020-2022,4-12,ADV,temp,23,-0.3076792530145256,0.7583899253282129,False,computed
minimal_corrected,2020-2022,4-12,ADV,humi,23,-0.1161438239856156,0.939142344872617,False,computed
minimal_corrected,2020-2022,4-12,ADV,PM2.5,23,0.098824130935129,0.9531207378481488,False,computed
minimal_corrected,2020-2022,4-12,ADV,PM10,23,0.1202190458798477,0.9378461277463918,False,computed
minimal_corrected,2020-2022,4-12,ADV,NO2,23,0.1727302035447833,0.8859133474068429,False,computed
minimal_corrected,2020-2022,4-12,ADV,SO2,23,-0.1839398332733533,0.8859133474068429,False,computed
minimal_corrected,2020-2022,4-12,ADV,O3,23,-0.0458462463101114,0.9882926147810968,False,computed
minimal_corrected,2020-2022,4-12,ADV,CO,23,0.1498384537669312,0.9190787822550938,False,computed
minimal_corrected,2020-2022,4-12,ADV,AQI,23,0.0550154955721337,0.9782570558607396,False,computed
minimal_corrected,2020-2022,4-12,PIV,windlevel,23,0.6152910043385355,0.3112268055763185,False,computed
minimal_corrected,2020-2022,4-12,PIV,temp,23,-0.1252628266161513,0.934795415091642,False,computed
minimal_corrected,2020-2022,4-12,PIV,humi,23,0.1112333900351423,0.939142344872617,False,computed
minimal_corrected,2020-2022,4-12,PIV,PM2.5,23,-0.0340714888395931,0.9976213999135164,False,computed
minimal_corrected,2020-2022,4-12,PIV,PM10,23,-0.043090412355956,0.9882926147810968,False,computed
minimal_corrected,2020-2022,4-12,PIV,NO2,23,0.2992015525182538,0.7679172456256808,False,computed
minimal_corrected,2020-2022,4-12,PIV,SO2,23,-0.3844013245921284,0.6755388392251825,False,computed
minimal_corrected,2020-2022,4-12,PIV,O3,23,-0.3487317092993653,0.7221533391026016,False,computed
minimal_corrected,2020-2022,4-12,PIV,CO,23,0.1368546393051452,0.9332012195169388,False,computed
minimal_corrected,2020-2022,4-12,PIV,AQI,23,-0.2675613976520992,0.8135986772117402,False,computed
minimal_corrected,2020-2022,4-12,HRV,windlevel,23,0.4185816782097995,0.6328728615023584,False,computed
minimal_corrected,2020-2022,4-12,HRV,temp,23,0.31331851710155,0.7583899253282129,False,computed
minimal_corrected,2020-2022,4-12,HRV,humi,23,0.0583148028674809,0.9755035178187688,False,computed
minimal_corrected,2020-2022,4-12,HRV,PM2.5,23,-0.390906856509978,0.6421466541564022,False,computed
minimal_corrected,2020-2022,4-12,HRV,PM10,23,-0.3335804401317764,0.746356689579248,False,computed
minimal_corrected,2020-2022,4-12,HRV,NO2,23,-0.3252595155709343,0.7583899253282129,False,computed
minimal_corrected,2020-2022,4-12,HRV,SO2,23,-0.1304992585269401,0.9332012195169388,False,computed
minimal_corrected,2020-2022,4-12,HRV,O3,23,-0.1433160409455039,0.9300083781559384,False,computed
minimal_corrected,2020-2022,4-12,HRV,CO,23,-0.0788627959822453,0.9591994268329904,False,computed
minimal_corrected,2020-2022,4-12,HRV,AQI,23,-0.2866320818910079,0.7794360268525721,False,computed
minimal_corrected,2020-2022,4-12,MP,windlevel,23,0.1628619877218892,0.9044106291413172,False,computed
minimal_corrected,2020-2022,4-12,MP,temp,23,0.2552166514910092,0.8135986772117402,False,computed
minimal_corrected,2020-2022,4-12,MP,humi,23,-0.1598828050196594,0.9044106291413172,False,computed
minimal_corrected,2020-2022,4-12,MP,PM2.5,23,-0.3277100972452648,0.7583899253282129,False,computed
minimal_corrected,2020-2022,4-12,MP,PM10,23,-0.1966260583471588,0.8835328352059227,False,computed
minimal_corrected,2020-2022,4-12,MP,NO2,23,-0.1728352984714114,0.8859133474068429,False,computed
minimal_corrected,2020-2022,4-12,MP,SO2,23,-0.5954871346759262,0.3198390031920204,False,computed
minimal_corrected,2020-2022,4-12,MP,O3,23,0.0903685419676336,0.9563749963247388,False,computed
minimal_corrected,2020-2022,4-12,MP,CO,23,-0.4436209266536799,0.6328728615023584,False,computed
minimal_corrected,2020-2022,4-12,MP,AQI,23,0.0417085578312155,0.9882926147810968,False,computed
minimal_corrected,2020-2022,4-12,HMPV,windlevel,23,-0.0789099149427171,0.9591994268329904,False,computed
minimal_corrected,2020-2022,4-12,HMPV,temp,23,-0.0463862337838945,0.9882926147810968,False,computed
minimal_corrected,2020-2022,4-12,HMPV,humi,23,0.3577604927470484,0.7190997631417492,False,computed
minimal_corrected,2020-2022,4-12,HMPV,PM2.5,23,0.1093008956976824,0.939142344872617,False,computed
minimal_corrected,2020-2022,4-12,HMPV,PM10,23,0.0767772145388598,0.9591994268329904,False,computed
minimal_corrected,2020-2022,4-12,HMPV,NO2,23,0.5309069821242894,0.5335460061053979,False,computed
minimal_corrected,2020-2022,4-12,HMPV,SO2,23,-0.3093179805445383,0.7583899253282129,False,computed
minimal_corrected,2020-2022,4-12,HMPV,O3,23,0.1087677205967181,0.939142344872617,False,computed
minimal_corrected,2020-2022,4-12,HMPV,CO,23,0.0440086946298108,0.9882926147810968,False,computed
minimal_corrected,2020-2022,4-12,HMPV,AQI,23,0.2575235737657592,0.8135986772117402,False,computed
minimal_corrected,2020-2022,4-12,HBOV,windlevel,23,0.560439466268299,0.4207936979710758,False,computed
minimal_corrected,2020-2022,4-12,HBOV,temp,23,-0.0394248542288305,0.9882926147810968,False,computed
minimal_corrected,2020-2022,4-12,HBOV,humi,23,-0.4555087003977192,0.6328728615023584,False,computed
minimal_corrected,2020-2022,4-12,HBOV,PM2.5,23,-0.0291137385074441,0.9976213999135164,False,computed
minimal_corrected,2020-2022,4-12,HBOV,PM10,23,0.2383687340296985,0.8253656195209351,False,computed
minimal_corrected,2020-2022,4-12,HBOV,NO2,23,0.1704787970428156,0.8904716212835968,False,computed
minimal_corrected,2020-2022,4-12,HBOV,SO2,23,-0.4619914731249258,0.6328728615023584,False,computed
minimal_corrected,2020-2022,4-12,HBOV,O3,23,0.0776366360198509,0.9591994268329904,False,computed
minimal_corrected,2020-2022,4-12,HBOV,CO,23,-0.1790166534004909,0.8859133474068429,False,computed
minimal_corrected,2020-2022,4-12,HBOV,AQI,23,0.1043242296516747,0.9467903618936312,False,computed
minimal_corrected,2020-2022,13-17,FluA,windlevel,0,,,False,low_n_blank
minimal_corrected,2020-2022,13-17,FluA,temp,0,,,False,low_n_blank
minimal_corrected,2020-2022,13-17,FluA,humi,0,,,False,low_n_blank
minimal_corrected,2020-2022,13-17,FluA,PM2.5,0,,,False,low_n_blank
