Year,Month,Age_Group,rate_display_pct,branch
2024,12,75-89,0.0,minimal_corrected
2024,12,>=90,0.0,minimal_corrected
2025,1,<1,3.191489361702128,minimal_corrected
2025,1,1-3,8.923076923076923,minimal_corrected
2025,1,4-12,6.371681415929204,minimal_corrected
2025,1,13-17,3.076923076923077,minimal_corrected
2025,1,18-44,2.1021021021021022,minimal_corrected
2025,1,45-59,1.0526315789473684,minimal_corrected
2025,1,60-74,1.818181818181818,minimal_corrected
2025,1,75-89,3.791469194312796,minimal_corrected
2025,1,>=90,1.1363636363636365,minimal_corrected
2025,2,<1,1.0101010101010102,minimal_corrected
2025,2,1-3,4.301075268817205,minimal_corrected
2025,2,4-12,2.535211267605634,minimal_corrected
2025,2,13-17,0.0,minimal_corrected
2025,2,18-44,0.7662835249042145,minimal_corrected
2025,2,45-59,0.3460207612456747,minimal_corrected
2025,2,60-74,0.4926108374384236,minimal_corrected
2025,2,75-89,0.8888888888888888,minimal_corrected
2025,2,>=90,0.0,minimal_corrected
2025,3,<1,3.636363636363636,minimal_corrected
2025,3,1-3,4.545454545454546,minimal_corrected
2025,3,4-12,3.1948881789137378,minimal_corrected
2025,3,13-17,0.0,minimal_corrected
2025,3,18-44,1.4354066985645932,minimal_corrected
2025,3,45-59,1.2605042016806722,minimal_corrected
2025,3,60-74,0.2840909090909091,minimal_corrected
2025,3,75-89,0.4273504273504274,minimal_corrected
2025,3,>=90,0.0,minimal_corrected
2025,4,<1,4.487179487179487,minimal_corrected
2025,4,1-3,8.597285067873303,minimal_corrected
2025,4,4-12,4.2682926829268295,minimal_corrected
2025,4,13-17,0.0,minimal_corrected
2025,4,18-44,1.5151515151515151,minimal_corrected
2025,4,45-59,0.4524886877828055,minimal_corrected
2025,4,60-74,0.2631578947368421,minimal_corrected
2025,4,75-89,1.2658227848101269,minimal_corrected
2025,4,>=90,0.0,minimal_corrected
2025,5,<1,2.4390243902439024,minimal_corrected
2025,5,1-3,7.304785894206549,minimal_corrected
2025,5,4-12,6.930693069306932,minimal_corrected
2025,5,13-17,0.0,minimal_corrected
2025,5,18-44,0.9216589861751152,minimal_corrected
2025,5,45-59,0.4132231404958678,minimal_corrected
2025,5,60-74,0.2666666666666666,minimal_corrected
2025,5,75-89,0.0,minimal_corrected
2025,5,>=90,0.0,minimal_corrected
2025,6,<1,7.428571428571429,minimal_corrected
2025,6,1-3,9.582309582309582,minimal_corrected
2025,6,4-12,9.230769230769232,minimal_corrected
2025,6,13-17,4.0,minimal_corrected
2025,6,18-44,0.5405405405405406,minimal_corrected
2025,6,45-59,1.2295081967213115,minimal_corrected
2025,6,60-74,0.2906976744186046,minimal_corrected
2025,6,75-89,0.0,minimal_corrected
2025,6,>=90,1.5151515151515151,minimal_corrected
2025,7,<1,3.3112582781456954,minimal_corrected
2025,7,1-3,9.87012987012987,minimal_corrected
2025,7,4-12,9.45945945945946,minimal_corrected
2025,7,13-17,0.0,minimal_corrected
2025,7,18-44,0.7518796992481203,minimal_corrected
2025,7,45-59,2.0202020202020203,minimal_corrected
2025,7,60-74,0.33003300330033,minimal_corrected
2025,7,75-89,0.0,minimal_corrected
2025,7,>=90,0.0,minimal_corrected
2025,8,<1,8.695652173913043,minimal_corrected
2025,8,1-3,7.801418439716312,minimal_corrected
2025,8,4-12,9.387755102040815,minimal_corrected
2025,8,13-17,0.0,minimal_corrected
2025,8,18-44,2.419354838709677,minimal_corrected
2025,8,45-59,0.0,minimal_corrected
2025,8,60-74,1.107011070110701,minimal_corrected
2025,8,75-89,0.0,minimal_corrected
2025,8,>=90,1.9230769230769231,minimal_corrected
2025,9,<1,10.576923076923077,minimal_corrected
2025,9,1-3,14.106583072100312,minimal_corrected
2025,9,4-12,17.62589928057554,minimal_corrected
2025,9,13-17,0.0,minimal_corrected
2025,9,18-44,6.521739130434782,minimal_corrected
2025,9,45-59,0.684931506849315,minimal_corrected
2025,9,60-74,0.8849557522123894,minimal_corrected
2025,9,75-89,3.8461538461538463,minimal_corrected
2025,9,>=90,0.0,minimal_corrected
2025,10,<1,12.962962962962962,minimal_corrected
2025,10,1-3,16.666666666666664,minimal_corrected
2025,10,4-12,13.813813813813812,minimal_corrected
2025,10,13-17,5.0,minimal_corrected
2025,10,18-44,4.45859872611465,minimal_corrected
2025,10,45-59,3.252032520325204,minimal_corrected
2025,10,60-74,1.327433628318584,minimal_corrected
2025,10,75-89,0.0,minimal_corrected
2025,10,>=90,1.818181818181818,minimal_corrected
2025,11,<1,8.433734939759036,minimal_corrected
2025,11,1-3,11.929824561403509,minimal_corrected
2025,11,4-12,14.02439024390244,minimal_corrected
2025,11,13-17,2.912621359223301,minimal_corrected
2025,11,18-44,2.926829268292684,minimal_corrected
2025,11,45-59,1.6129032258064515,minimal_corrected
2025,11,60-74,0.3731343283582089,minimal_corrected
2025,11,75-89,2.238805970149253,minimal_corrected
2025,11,>=90,0.0,minimal_corrected
